,direction_东,direction_东北,direction_东南,direction_东西,direction_北,direction_南,direction_南北,direction_西,direction_西北,direction_西南,direction_nan,district_东城,district_丰台,district_北京周边,district_大兴,district_宣武,district_密云,district_崇文,district_平谷,district_延庆,district_怀柔,district_房山,district_昌平,district_朝阳,district_海淀,district_燕郊,district_石景山,district_西城,district_通州,district_门头沟,district_顺义,district_nan,rent_type_合租,rent_type_整租,rent_type_nan,pay_type_年付,pay_type_押一付一,pay_type_押一付三,pay_type_押一付二,pay_type_押一付半年,pay_type_押一付年,pay_type_押二付三,pay_type_押二付二,pay_type_押零付半年,pay_type_nan,floor,独立卫生间,电视,is_broker,阳台,area,沙发,facilities_null,热水器,衣柜,price,独立阳台,床,crawl_time,独卫,toilet_num,room_num,floor_total,冰箱,宽带网,空调,洗衣机,可做饭,hall_num,微波炉,暖气,decoration,one_room_area,one_area_price
243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,22.0,1,0,1,1,2000.0,0,1,320,0,2.0,3.0,22.0,1,1,1,1,1,2.0,0,1,3,7,91
244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,18.0,0,0,1,1,900.0,0,1,320,0,1.0,3.0,6.0,1,1,1,1,1,1.0,1,1,3,6,50
245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,30.0,1,0,1,1,1600.0,0,1,321,0,1.0,2.0,17.0,1,1,1,1,1,1.0,1,1,2,15,53
246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,35.0,1,0,1,1,2200.0,0,1,292,0,1.0,1.0,6.0,1,0,1,1,1,1.0,0,0,3,35,63
247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,65.0,1,0,1,1,4000.0,1,1,84,1,1.0,1.0,24.0,1,0,1,1,1,1.0,0,1,3,65,62
248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,83.0,1,0,1,1,6600.0,1,1,85,1,1.0,1.0,30.0,1,0,1,1,1,1.0,0,1,3,83,80
249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,60.0,1,0,1,1,3800.0,0,1,297,0,1.0,1.0,6.0,1,1,1,1,1,1.0,1,1,3,60,63
250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,81.0,1,0,1,1,7500.0,0,1,293,0,1.0,2.0,28.0,1,1,1,1,1,2.0,1,1,4,40,93
251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,12.0,1,0,1,1,500.0,0,1,323,0,1.0,3.0,12.0,1,1,1,1,1,1.0,0,1,3,4,42
252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,60.0,1,0,1,1,10000.0,0,1,322,0,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,60,167
253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,45.0,1,0,1,1,3800.0,0,1,296,0,1.0,1.0,20.0,1,1,1,1,1,1.0,0,1,4,45,84
254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,20.0,1,0,1,1,650.0,1,1,85,0,2.0,3.0,8.0,1,0,0,1,1,2.0,0,1,4,7,32
255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,22.0,1,0,1,1,1750.0,0,1,101,1,1.0,3.0,22.0,1,0,1,1,1,1.0,0,1,4,7,80
256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,15.0,1,0,1,1,2050.0,0,1,318,0,1.0,3.0,22.0,1,1,1,1,1,1.0,0,1,4,5,137
257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,50.0,0,0,1,0,6500.0,0,1,86,0,1.0,2.0,18.0,1,0,1,1,1,1.0,0,1,4,25,130
258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,78.0,1,0,1,1,2800.0,0,1,320,0,1.0,2.0,27.0,1,1,1,1,1,1.0,0,1,4,39,36
259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,96.0,1,0,1,1,1900.0,0,1,296,0,1.0,2.0,28.0,1,1,1,1,1,1.0,0,1,4,48,20
260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,30.0,1,0,1,1,2800.0,1,1,85,1,2.0,3.0,6.0,1,0,1,1,1,1.0,0,1,4,10,93
261,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,28.0,1,0,1,1,1800.0,0,1,298,0,1.0,1.0,18.0,1,1,1,1,1,1.0,0,1,3,28,64
262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,125.0,1,0,1,1,7000.0,0,1,279,0,2.0,3.0,21.0,1,1,1,1,1,2.0,0,1,3,42,56
263,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,50.0,1,0,1,1,4900.0,0,1,320,0,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,3,50,98
264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,61.0,1,0,1,1,3800.0,1,1,85,1,1.0,1.0,10.0,1,1,1,1,1,1.0,0,1,3,61,62
265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,27.0,1,0,1,1,2300.0,1,1,92,1,1.0,3.0,6.0,1,0,1,1,1,1.0,0,1,3,9,85
266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,72.0,1,0,1,1,6500.0,0,1,293,0,1.0,2.0,18.0,1,1,1,1,1,1.0,0,1,3,36,90
267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,27.0,0,0,1,0,1400.0,0,1,297,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,9,52
268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,86.0,1,0,1,1,5200.0,1,1,-14,1,1.0,3.0,16.0,1,0,1,1,1,1.0,0,1,3,29,60
269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,52.0,1,0,1,1,4300.0,0,1,297,0,1.0,1.0,24.0,1,1,1,1,1,1.0,0,1,4,52,83
270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,21.0,1,0,1,1,1900.0,0,1,294,0,1.0,3.0,22.0,1,1,1,1,1,1.0,0,1,4,7,90
271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,90.0,1,0,1,1,8200.0,0,1,322,0,1.0,2.0,18.0,1,1,1,1,1,1.0,0,1,3,45,91
272,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,46.0,1,0,1,1,3499.0,0,1,293,0,1.0,1.0,32.0,1,1,1,1,1,1.0,0,1,3,46,76
273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,13.0,1,0,1,1,1300.0,0,1,319,0,1.0,3.0,23.0,1,1,1,1,1,1.0,0,1,3,4,100
274,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,15.0,1,0,1,1,1800.0,0,1,295,0,1.0,3.0,23.0,1,1,1,1,1,1.0,0,1,3,5,120
275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,68.0,1,0,1,1,4500.0,0,1,294,0,1.0,2.0,22.0,1,1,1,1,1,1.0,0,1,3,34,66
276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,24.0,1,0,1,1,2100.0,0,1,294,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,3,8,88
277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,20.0,1,0,1,1,1450.0,1,1,84,1,2.0,4.0,6.0,1,0,0,1,1,1.0,0,1,4,5,72
278,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,25.0,1,0,1,1,2300.0,0,1,293,0,1.0,3.0,27.0,1,1,1,1,1,1.0,0,1,3,8,92
279,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,78.0,1,0,1,1,5100.0,1,1,85,1,1.0,2.0,27.0,1,0,1,1,1,1.0,0,1,3,39,65
280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,20.0,1,0,1,1,1800.0,1,1,102,0,1.0,3.0,21.0,1,0,1,1,1,1.0,0,1,3,7,90
281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,20.0,1,0,1,1,1500.0,1,1,85,1,1.0,3.0,9.0,1,0,1,1,1,1.0,0,1,4,7,75
282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,16.0,1,0,1,1,1500.0,0,1,299,0,1.0,4.0,6.0,1,1,1,1,1,1.0,0,1,3,4,94
283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,55.0,1,0,1,1,4300.0,1,1,84,1,1.0,1.0,6.0,1,0,1,1,1,1.0,0,1,3,55,78
284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,60.0,1,0,1,1,3600.0,1,1,85,1,1.0,1.0,6.0,1,0,1,1,1,1.0,0,1,3,60,60
285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,35.0,1,0,1,1,1100.0,0,1,274,0,1.0,1.0,15.0,1,1,1,1,1,1.0,1,1,4,35,31
286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,65.0,1,0,1,1,6000.0,1,1,85,1,1.0,2.0,16.0,1,0,1,1,1,1.0,0,1,4,32,92
287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,18.0,1,0,1,1,1600.0,1,1,90,1,1.0,2.0,25.0,1,0,1,1,1,1.0,0,1,3,9,89
288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,20.0,1,0,1,1,1800.0,0,1,322,0,1.0,3.0,20.0,1,0,1,1,1,1.0,0,1,4,7,90
289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,18.0,1,0,1,1,2700.0,0,1,322,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,9,150
290,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,90.0,0,0,1,0,6200.0,0,0,85,0,1.0,3.0,24.0,1,0,1,1,0,1.0,0,1,3,30,69
291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,99.0,1,0,1,1,3000.0,0,1,321,0,1.0,3.0,13.0,1,1,1,1,1,1.0,0,1,4,33,30
292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,18.0,1,0,1,1,1300.0,0,1,292,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,3,6,72
293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,30.0,1,0,1,1,2000.0,0,1,280,0,1.0,2.0,26.0,1,1,1,1,1,1.0,0,1,3,15,67
294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,75.0,1,0,1,1,6600.0,0,1,281,0,1.0,2.0,21.0,1,1,1,1,1,1.0,0,1,3,38,88
295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,24.0,1,0,1,1,1900.0,0,1,292,0,3.0,3.0,22.0,1,1,1,1,1,1.0,0,1,4,8,79
296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,59.0,1,0,1,1,6600.0,0,1,295,0,1.0,2.0,6.0,1,1,1,1,1,1.0,1,1,3,30,112
297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,62.0,0,0,1,0,6000.0,0,1,280,0,1.0,2.0,6.0,1,1,1,1,0,1.0,0,1,4,31,97
298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,10.0,1,0,1,1,2860.0,0,1,315,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,3,286
299,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,100.0,1,0,1,1,4500.0,0,1,293,0,1.0,2.0,7.0,1,1,1,1,1,1.0,0,1,3,50,45
300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,22.0,1,0,1,1,1800.0,0,1,297,0,1.0,3.0,30.0,1,1,1,1,1,1.0,1,1,4,7,82
301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,45.0,1,0,1,1,4600.0,1,1,85,1,1.0,1.0,6.0,1,0,1,1,1,1.0,0,1,3,45,102
302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,86.0,1,0,1,1,2700.0,0,1,322,0,1.0,2.0,14.0,1,1,1,1,1,1.0,0,1,3,43,31
303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,87.0,1,0,1,1,2800.0,0,1,282,0,1.0,2.0,18.0,1,1,1,1,1,1.0,0,1,3,44,32
304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,83.0,1,0,1,1,3000.0,0,1,317,0,1.0,2.0,28.0,1,1,1,1,1,1.0,0,1,3,42,36
305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,14.0,1,0,1,1,1560.0,0,1,323,0,1.0,2.0,26.0,1,1,1,1,1,1.0,0,1,4,7,111
306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,83.0,1,0,1,1,200.0,1,1,61,1,1.0,2.0,26.0,1,1,1,1,1,1.0,0,1,2,42,2
307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,20.0,1,0,1,1,1300.0,0,1,85,0,1.0,2.0,6.0,1,0,1,1,1,2.0,0,1,3,10,65
308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,60.0,1,0,1,1,6000.0,0,1,279,0,1.0,1.0,20.0,1,1,1,1,1,1.0,0,1,3,60,100
309,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,75.0,1,0,1,1,4200.0,0,1,264,0,1.0,2.0,33.0,1,1,1,1,1,1.0,0,1,3,38,56
310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,115.0,0,0,1,0,4500.0,0,1,295,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,38,39
311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,26.0,1,0,1,1,1600.0,0,1,298,0,1.0,2.0,6.0,1,1,1,1,1,1.0,1,1,4,13,62
312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,98.0,1,0,1,1,4300.0,0,1,298,0,1.0,2.0,7.0,1,1,1,1,1,1.0,0,1,3,49,44
313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,25.0,1,0,1,1,1000.0,0,1,320,0,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,3,8,40
314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,20.0,1,0,1,1,1350.0,0,1,321,0,1.0,3.0,6.0,1,1,1,1,1,2.0,0,1,4,7,68
315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,66.0,1,0,1,1,4800.0,0,1,323,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,4,33,73
316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,64.0,1,0,1,1,2600.0,0,1,280,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,32,41
317,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,64.0,0,0,0,0,12000.0,0,1,268,0,1.0,1.0,17.0,0,0,0,0,0,1.0,0,0,4,64,188
318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,35.0,0,1,0,0,900.0,0,0,279,0,1.0,1.0,21.0,0,0,0,0,0,1.0,0,0,3,35,26
319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,16.0,1,0,1,1,1300.0,0,1,319,0,1.0,2.0,6.0,1,1,1,1,1,2.0,0,1,4,8,81
320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,140.0,1,0,1,1,550.0,1,1,85,1,2.0,3.0,26.0,1,1,1,1,1,1.0,0,1,3,47,4
321,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,37.0,0,0,1,0,4100.0,0,1,293,0,1.0,1.0,21.0,1,0,1,1,1,1.0,1,1,4,37,111
322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,69.0,1,0,1,1,6500.0,0,1,268,0,1.0,2.0,6.0,1,0,1,1,1,1.0,0,1,4,34,94
323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,180.0,0,1,0,0,13000.0,0,0,296,0,2.0,3.0,32.0,0,0,0,0,0,2.0,0,0,3,60,72
324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,137.0,0,0,0,0,8000.0,0,1,297,0,2.0,3.0,9.0,0,0,0,0,0,1.0,0,0,4,46,58
325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,22.0,1,0,1,1,2000.0,0,1,292,0,1.0,3.0,18.0,1,1,1,1,1,1.0,0,1,3,7,91
